@RELATION eval  
   
@ATTRIBUTE Type  {A, B, C, D} 
@ATTRIBUTE Size  {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA 
A, 100, 0.88, 0.14, 0.20, 0.13, 396.07, 0.02, 0.06, 0.46, 1
A, 100, 0.88, 0.14, 0.20, 0.09, 353.43, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.14, 0.20, 0.05, 366.13, 0.00, 0.00, 0.80, 1
A, 100, 0.88, 0.14, 0.20, 0.04, 365.47, 0.01, 0.01, 0.73, 1
A, 100, 0.88, 0.14, 0.20, 0.00, 334.80, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.14, 0.61, 1.00, 540.00, 0.07, 0.21, 0.00, 1
A, 100, 0.88, 0.14, 0.61, 0.45, 540.00, 0.09, 0.17, 0.00, 1
A, 100, 0.88, 0.14, 0.61, 0.31, 540.00, 0.11, 0.17, 0.00, 1
A, 100, 0.88, 0.14, 0.61, 0.13, 540.00, 0.13, 0.18, 0.00, 1
A, 100, 0.88, 0.14, 0.61, 0.09, 540.00, 0.10, 0.10, 0.00, 1
A, 100, 0.88, 0.14, 0.61, 0.05, 540.00, 0.11, 0.11, 0.00, 1
A, 100, 0.88, 0.14, 0.61, 0.04, 540.00, 0.11, 0.10, 0.00, 1
A, 100, 0.88, 0.14, 0.61, 0.00, 540.00, 0.13, 0.12, 0.00, 1
A, 100, 0.88, 0.14, 1.02, 1.00, 540.00, 0.18, 0.31, 0.00, 1
A, 100, 0.88, 0.14, 1.02, 0.45, 540.00, 0.21, 0.26, 0.00, 1
A, 100, 0.88, 0.14, 1.02, 0.31, 540.00, 0.22, 0.26, 0.00, 1
A, 100, 0.88, 0.14, 1.02, 0.13, 540.00, 0.24, 0.27, 0.00, 1
A, 100, 0.88, 0.14, 1.02, 0.09, 540.00, 0.22, 0.22, 0.00, 1
A, 100, 0.88, 0.14, 1.02, 0.05, 540.00, 0.22, 0.22, 0.00, 1
A, 100, 0.88, 0.14, 1.02, 0.04, 540.00, 0.22, 0.22, 0.00, 1
A, 100, 0.88, 0.14, 1.02, 0.00, 540.00, 0.25, 0.25, 0.00, 1
A, 100, 0.88, 0.2, 0.02, 1.00, 113.93, 0.05, 0.26, 0.00, 1
A, 100, 0.88, 0.2, 0.02, 0.45, 44.73, 0.06, 0.18, 0.00, 1
A, 100, 0.88, 0.2, 0.02, 0.31, 48.53, 0.05, 0.13, 0.06, 1
A, 100, 0.88, 0.2, 0.02, 0.13, 37.00, 0.05, 0.11, 0.08, 1
A, 100, 0.88, 0.2, 0.02, 0.09, 35.47, 0.02, 0.02, 0.10, 1
A, 100, 0.88, 0.2, 0.02, 0.05, 33.80, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.2, 0.02, 0.04, 34.27, 0.03, 0.03, 0.13, 1
A, 100, 0.88, 0.2, 0.02, 0.00, 32.00, 0.04, 0.04, 0.03, 1
A, 100, 0.88, 0.2, 0.08, 1.00, 321.80, 0.03, 0.21, 0.04, 1
A, 100, 0.88, 0.2, 0.08, 0.45, 177.53, 0.02, 0.10, 0.16, 1
A, 100, 0.88, 0.2, 0.08, 0.31, 173.00, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.2, 0.08, 0.13, 154.30, 0.03, 0.08, 0.22, 1
A, 100, 0.88, 0.2, 0.08, 0.09, 141.53, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.2, 0.08, 0.05, 151.13, 0.01, 0.01, 0.37, 1
A, 100, 0.88, 0.2, 0.08, 0.04, 153.27, 0.01, 0.01, 0.53, 1
A, 100, 0.88, 0.2, 0.08, 0.00, 133.53, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.2, 0.20, 1.00, 671.73, 0.01, 0.16, 0.15, 1
A, 100, 0.88, 0.2, 0.20, 0.45, 424.70, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.2, 0.20, 0.31, 435.40, 0.01, 0.06, 0.52, 1
A, 100, 0.88, 0.2, 0.20, 0.13, 396.07, 0.02, 0.06, 0.46, 1
A, 100, 0.88, 0.2, 0.20, 0.09, 353.43, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.2, 0.20, 0.05, 366.13, 0.00, 0.00, 0.80, 1
A, 100, 0.88, 0.2, 0.20, 0.04, 365.47, 0.01, 0.01, 0.73, 1
A, 100, 0.88, 0.2, 0.20, 0.00, 334.80, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.2, 0.61, 1.00, 820.00, 0.02, 0.17, 0.04, 1
A, 100, 0.88, 0.2, 0.61, 0.45, 820.00, 0.03, 0.12, 0.06, 1
A, 100, 0.88, 0.2, 0.61, 0.31, 820.00, 0.04, 0.11, 0.09, 1
A, 100, 0.88, 0.2, 0.61, 0.13, 820.00, 0.05, 0.10, 0.08, 1
A, 100, 0.88, 0.2, 0.61, 0.09, 820.00, 0.02, 0.02, 0.07, 1
A, 100, 0.88, 0.2, 0.61, 0.05, 820.00, 0.03, 0.03, 0.07, 1
A, 100, 0.88, 0.2, 0.61, 0.04, 820.00, 0.02, 0.02, 0.13, 1
A, 100, 0.88, 0.2, 0.61, 0.00, 815.50, 0.04, 0.04, 0.07, 1
A, 100, 0.88, 0.2, 1.02, 1.00, 820.00, 0.09, 0.22, 0.00, 1
A, 100, 0.88, 0.2, 1.02, 0.45, 820.00, 0.11, 0.19, 0.00, 1
A, 100, 0.88, 0.2, 1.02, 0.31, 820.00, 0.12, 0.17, 0.00, 1
A, 100, 0.88, 0.2, 1.02, 0.13, 820.00, 0.15, 0.19, 0.00, 1
A, 100, 0.88, 0.2, 1.02, 0.09, 820.00, 0.12, 0.12, 0.00, 1
A, 100, 0.88, 0.2, 1.02, 0.05, 820.00, 0.11, 0.11, 0.00, 1
A, 100, 0.88, 0.2, 1.02, 0.04, 820.00, 0.12, 0.12, 0.00, 1
A, 100, 0.88, 0.2, 1.02, 0.00, 820.00, 0.14, 0.14, 0.00, 1
A, 100, 0.88, 0.3, 0.02, 1.00, 113.93, 0.05, 0.26, 0.00, 1
A, 100, 0.88, 0.3, 0.02, 0.45, 44.73, 0.06, 0.18, 0.00, 1
A, 100, 0.88, 0.3, 0.02, 0.31, 48.53, 0.05, 0.13, 0.06, 1
A, 100, 0.88, 0.3, 0.02, 0.13, 37.00, 0.05, 0.11, 0.08, 1
A, 100, 0.88, 0.3, 0.02, 0.09, 35.47, 0.02, 0.02, 0.10, 1
A, 100, 0.88, 0.3, 0.02, 0.05, 33.80, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.3, 0.02, 0.04, 34.27, 0.03, 0.03, 0.13, 1
A, 100, 0.88, 0.3, 0.02, 0.00, 32.00, 0.04, 0.04, 0.03, 1
A, 100, 0.88, 0.3, 0.08, 1.00, 321.80, 0.03, 0.21, 0.04, 1
A, 100, 0.88, 0.3, 0.08, 0.45, 177.53, 0.02, 0.10, 0.16, 1
A, 100, 0.88, 0.3, 0.08, 0.31, 173.00, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.3, 0.08, 0.13, 154.30, 0.03, 0.08, 0.22, 1
A, 100, 0.88, 0.3, 0.08, 0.09, 141.53, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.3, 0.08, 0.05, 151.13, 0.01, 0.01, 0.37, 1
A, 100, 0.88, 0.3, 0.08, 0.04, 153.27, 0.01, 0.01, 0.53, 1
A, 100, 0.88, 0.3, 0.08, 0.00, 133.53, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.3, 0.20, 1.00, 682.67, 0.01, 0.16, 0.15, 1
A, 100, 0.88, 0.3, 0.20, 0.45, 424.70, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.3, 0.20, 0.31, 435.40, 0.01, 0.06, 0.52, 1
A, 100, 0.88, 0.3, 0.20, 0.13, 396.07, 0.02, 0.06, 0.46, 1
A, 100, 0.88, 0.3, 0.20, 0.09, 353.43, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.3, 0.20, 0.05, 366.13, 0.00, 0.00, 0.80, 1
A, 100, 0.88, 0.3, 0.20, 0.04, 365.47, 0.01, 0.01, 0.73, 1
A, 100, 0.88, 0.3, 0.20, 0.00, 334.80, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.3, 0.61, 1.00, 1214.57, 0.01, 0.14, 0.23, 1
A, 100, 0.88, 0.3, 0.61, 0.45, 1170.30, 0.01, 0.08, 0.41, 1
A, 100, 0.88, 0.3, 0.61, 0.31, 1157.47, 0.01, 0.06, 0.60, 1
A, 100, 0.88, 0.3, 0.61, 0.13, 1128.67, 0.02, 0.05, 0.60, 1
A, 100, 0.88, 0.3, 0.61, 0.09, 1042.63, 0.00, 0.00, 0.87, 1
A, 100, 0.88, 0.3, 0.61, 0.05, 1049.20, 0.00, 0.00, 0.93, 1
A, 100, 0.88, 0.3, 0.61, 0.04, 1053.57, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.3, 0.61, 0.00, 982.23, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.3, 1.02, 1.00, 1220.00, 0.02, 0.15, 0.02, 1
A, 100, 0.88, 0.3, 1.02, 0.45, 1220.00, 0.04, 0.13, 0.01, 1
A, 100, 0.88, 0.3, 1.02, 0.31, 1220.00, 0.05, 0.11, 0.02, 1
A, 100, 0.88, 0.3, 1.02, 0.13, 1220.00, 0.07, 0.12, 0.02, 1
A, 100, 0.88, 0.3, 1.02, 0.09, 1220.00, 0.03, 0.03, 0.03, 1
A, 100, 0.88, 0.3, 1.02, 0.05, 1220.00, 0.03, 0.03, 0.00, 1
A, 100, 0.88, 0.3, 1.02, 0.04, 1220.00, 0.04, 0.04, 0.03, 1
A, 100, 0.88, 0.3, 1.02, 0.00, 1220.00, 0.06, 0.06, 0.00, 1
A, 100, 0.88, 0.46, 0.02, 1.00, 113.93, 0.05, 0.26, 0.00, 1
A, 100, 0.88, 0.46, 0.02, 0.45, 44.73, 0.06, 0.18, 0.00, 1
A, 100, 0.88, 0.46, 0.02, 0.31, 48.53, 0.05, 0.13, 0.06, 1
A, 100, 0.88, 0.46, 0.02, 0.13, 37.00, 0.05, 0.11, 0.08, 1
A, 100, 0.88, 0.46, 0.02, 0.09, 35.47, 0.02, 0.02, 0.10, 1
A, 100, 0.88, 0.46, 0.02, 0.05, 33.80, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.46, 0.02, 0.04, 34.27, 0.03, 0.03, 0.13, 1
A, 100, 0.88, 0.46, 0.02, 0.00, 32.00, 0.04, 0.04, 0.03, 1
A, 100, 0.88, 0.46, 0.08, 1.00, 321.80, 0.03, 0.21, 0.04, 1
A, 100, 0.88, 0.46, 0.08, 0.45, 177.53, 0.02, 0.10, 0.16, 1
A, 100, 0.88, 0.46, 0.08, 0.31, 173.00, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.46, 0.08, 0.13, 154.30, 0.03, 0.08, 0.22, 1
A, 100, 0.88, 0.46, 0.08, 0.09, 141.53, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.46, 0.08, 0.05, 151.13, 0.01, 0.01, 0.37, 1
A, 100, 0.88, 0.46, 0.08, 0.04, 153.27, 0.01, 0.01, 0.53, 1
A, 100, 0.88, 0.46, 0.08, 0.00, 133.53, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.46, 0.20, 1.00, 682.67, 0.01, 0.16, 0.15, 1
A, 100, 0.88, 0.46, 0.20, 0.45, 424.70, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.46, 0.20, 0.31, 435.40, 0.01, 0.06, 0.52, 1
A, 100, 0.88, 0.46, 0.20, 0.13, 396.07, 0.02, 0.06, 0.46, 1
A, 100, 0.88, 0.46, 0.20, 0.09, 353.43, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.46, 0.20, 0.05, 366.13, 0.00, 0.00, 0.80, 1
A, 100, 0.88, 0.46, 0.20, 0.04, 365.47, 0.01, 0.01, 0.73, 1
A, 100, 0.88, 0.46, 0.20, 0.00, 334.80, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.46, 0.61, 1.00, 1553.50, 0.01, 0.14, 0.32, 1
A, 100, 0.88, 0.46, 0.61, 0.45, 1265.40, 0.01, 0.08, 0.46, 1
A, 100, 0.88, 0.46, 0.61, 0.31, 1264.07, 0.01, 0.04, 0.72, 1
A, 100, 0.88, 0.46, 0.61, 0.13, 1176.80, 0.02, 0.05, 0.68, 1
A, 100, 0.88, 0.46, 0.61, 0.09, 1047.20, 0.00, 0.00, 0.90, 1
A, 100, 0.88, 0.46, 0.61, 0.05, 1053.83, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.46, 0.61, 0.04, 1057.83, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.46, 0.61, 0.00, 988.13, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.46, 1.02, 1.00, 1819.80, 0.01, 0.13, 0.25, 1
A, 100, 0.88, 0.46, 1.02, 0.45, 1804.60, 0.02, 0.08, 0.34, 1
A, 100, 0.88, 0.46, 1.02, 0.31, 1782.17, 0.01, 0.05, 0.56, 1
A, 100, 0.88, 0.46, 1.02, 0.13, 1758.00, 0.02, 0.06, 0.54, 1
A, 100, 0.88, 0.46, 1.02, 0.09, 1673.10, 0.00, 0.00, 0.83, 1
A, 100, 0.88, 0.46, 1.02, 0.05, 1678.17, 0.00, 0.00, 0.87, 1
A, 100, 0.88, 0.46, 1.02, 0.04, 1681.57, 0.00, 0.00, 0.87, 1
A, 100, 0.88, 0.46, 1.02, 0.00, 1573.13, 0.03, 0.03, 0.27, 1
A, 100, 0.88, 0.51, 0.02, 1.00, 113.93, 0.05, 0.26, 0.00, 1
A, 100, 0.88, 0.51, 0.02, 0.45, 44.73, 0.06, 0.18, 0.00, 1
A, 100, 0.88, 0.51, 0.02, 0.31, 48.53, 0.05, 0.13, 0.06, 1
A, 100, 0.88, 0.51, 0.02, 0.13, 37.00, 0.05, 0.11, 0.08, 1
A, 100, 0.88, 0.51, 0.02, 0.09, 35.47, 0.02, 0.02, 0.10, 1
A, 100, 0.88, 0.51, 0.02, 0.05, 33.80, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.51, 0.02, 0.04, 34.27, 0.03, 0.03, 0.13, 1
A, 100, 0.88, 0.51, 0.02, 0.00, 32.00, 0.04, 0.04, 0.03, 1
A, 100, 0.88, 0.51, 0.08, 1.00, 321.80, 0.03, 0.21, 0.04, 1
A, 100, 0.88, 0.51, 0.08, 0.45, 177.53, 0.02, 0.10, 0.16, 1
A, 100, 0.88, 0.51, 0.08, 0.31, 173.00, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.51, 0.08, 0.13, 154.30, 0.03, 0.08, 0.22, 1
A, 100, 0.88, 0.51, 0.08, 0.09, 141.53, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.51, 0.08, 0.05, 151.13, 0.01, 0.01, 0.37, 1
A, 100, 0.88, 0.51, 0.08, 0.04, 153.27, 0.01, 0.01, 0.53, 1
A, 100, 0.88, 0.51, 0.08, 0.00, 133.53, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.51, 0.20, 1.00, 682.67, 0.01, 0.16, 0.15, 1
A, 100, 0.88, 0.51, 0.20, 0.45, 424.70, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.51, 0.20, 0.31, 435.40, 0.01, 0.06, 0.52, 1
A, 100, 0.88, 0.51, 0.20, 0.13, 396.07, 0.02, 0.06, 0.46, 1
A, 100, 0.88, 0.51, 0.20, 0.09, 353.43, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.51, 0.20, 0.05, 366.13, 0.00, 0.00, 0.80, 1
A, 100, 0.88, 0.51, 0.20, 0.04, 365.47, 0.01, 0.01, 0.73, 1
A, 100, 0.88, 0.51, 0.20, 0.00, 334.80, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.51, 0.61, 1.00, 1593.17, 0.01, 0.14, 0.33, 1
A, 100, 0.88, 0.51, 0.61, 0.45, 1265.40, 0.01, 0.08, 0.46, 1
A, 100, 0.88, 0.51, 0.61, 0.31, 1264.07, 0.01, 0.04, 0.72, 1
A, 100, 0.88, 0.51, 0.61, 0.13, 1176.80, 0.02, 0.05, 0.68, 1
A, 100, 0.88, 0.51, 0.61, 0.09, 1047.20, 0.00, 0.00, 0.90, 1
A, 100, 0.88, 0.51, 0.61, 0.05, 1053.83, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.51, 0.61, 0.04, 1057.83, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.51, 0.61, 0.00, 988.13, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.51, 1.02, 1.00, 2011.40, 0.01, 0.13, 0.30, 1
A, 100, 0.88, 0.51, 1.02, 0.45, 1933.20, 0.01, 0.08, 0.41, 1
A, 100, 0.88, 0.51, 1.02, 0.31, 1903.27, 0.01, 0.04, 0.66, 1
A, 100, 0.88, 0.51, 1.02, 0.13, 1857.87, 0.02, 0.05, 0.71, 1
A, 100, 0.88, 0.51, 1.02, 0.09, 1702.17, 0.00, 0.00, 0.93, 1
A, 100, 0.88, 0.51, 1.02, 0.05, 1720.97, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.51, 1.02, 0.04, 1714.20, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.51, 1.02, 0.00, 1603.23, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.8, 0.02, 1.00, 113.93, 0.05, 0.26, 0.00, 1
A, 100, 0.88, 0.8, 0.02, 0.45, 44.73, 0.06, 0.18, 0.00, 1
A, 100, 0.88, 0.8, 0.02, 0.31, 48.53, 0.05, 0.13, 0.06, 1
A, 100, 0.88, 0.8, 0.02, 0.13, 37.00, 0.05, 0.11, 0.08, 1
A, 100, 0.88, 0.8, 0.02, 0.09, 35.47, 0.02, 0.02, 0.10, 1
A, 100, 0.88, 0.8, 0.02, 0.05, 33.80, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.8, 0.02, 0.04, 34.27, 0.03, 0.03, 0.13, 1
A, 100, 0.88, 0.8, 0.02, 0.00, 32.00, 0.04, 0.04, 0.03, 1
A, 100, 0.88, 0.8, 0.08, 1.00, 321.80, 0.03, 0.21, 0.04, 1
A, 100, 0.88, 0.8, 0.08, 0.45, 177.53, 0.02, 0.10, 0.16, 1
A, 100, 0.88, 0.8, 0.08, 0.31, 173.00, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.8, 0.08, 0.13, 154.30, 0.03, 0.08, 0.22, 1
A, 100, 0.88, 0.8, 0.08, 0.09, 141.53, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.8, 0.08, 0.05, 151.13, 0.01, 0.01, 0.37, 1
A, 100, 0.88, 0.8, 0.08, 0.04, 153.27, 0.01, 0.01, 0.53, 1
A, 100, 0.88, 0.8, 0.08, 0.00, 133.53, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 0.8, 0.20, 1.00, 682.67, 0.01, 0.16, 0.15, 1
A, 100, 0.88, 0.8, 0.20, 0.45, 424.70, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 0.8, 0.20, 0.31, 435.40, 0.01, 0.06, 0.52, 1
A, 100, 0.88, 0.8, 0.20, 0.13, 396.07, 0.02, 0.06, 0.46, 1
A, 100, 0.88, 0.8, 0.20, 0.09, 353.43, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 0.8, 0.20, 0.05, 366.13, 0.00, 0.00, 0.80, 1
A, 100, 0.88, 0.8, 0.20, 0.04, 365.47, 0.01, 0.01, 0.73, 1
A, 100, 0.88, 0.8, 0.20, 0.00, 334.80, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.8, 0.61, 1.00, 1617.27, 0.01, 0.14, 0.33, 1
A, 100, 0.88, 0.8, 0.61, 0.45, 1265.40, 0.01, 0.08, 0.46, 1
A, 100, 0.88, 0.8, 0.61, 0.31, 1264.07, 0.01, 0.04, 0.72, 1
A, 100, 0.88, 0.8, 0.61, 0.13, 1176.80, 0.02, 0.05, 0.68, 1
A, 100, 0.88, 0.8, 0.61, 0.09, 1047.20, 0.00, 0.00, 0.90, 1
A, 100, 0.88, 0.8, 0.61, 0.05, 1053.83, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.8, 0.61, 0.04, 1057.83, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.8, 0.61, 0.00, 988.13, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 0.8, 1.02, 1.00, 2573.80, 0.01, 0.13, 0.39, 1
A, 100, 0.88, 0.8, 1.02, 0.45, 2096.20, 0.01, 0.08, 0.46, 1
A, 100, 0.88, 0.8, 1.02, 0.31, 2002.63, 0.00, 0.03, 0.73, 1
A, 100, 0.88, 0.8, 1.02, 0.13, 1932.53, 0.01, 0.03, 0.79, 1
A, 100, 0.88, 0.8, 1.02, 0.09, 1703.37, 0.00, 0.00, 0.93, 1
A, 100, 0.88, 0.8, 1.02, 0.05, 1731.27, 0.00, 0.00, 1.00, 1
A, 100, 0.88, 0.8, 1.02, 0.04, 1717.93, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 0.8, 1.02, 0.00, 1609.90, 0.03, 0.03, 0.33, 1
A, 100, 0.88, 1, 0.02, 1.00, 113.93, 0.05, 0.26, 0.00, 1
A, 100, 0.88, 1, 0.02, 0.45, 44.73, 0.06, 0.18, 0.00, 1
A, 100, 0.88, 1, 0.02, 0.31, 48.53, 0.05, 0.13, 0.06, 1
A, 100, 0.88, 1, 0.02, 0.13, 37.00, 0.05, 0.11, 0.08, 1
A, 100, 0.88, 1, 0.02, 0.09, 35.47, 0.02, 0.02, 0.10, 1
A, 100, 0.88, 1, 0.02, 0.05, 33.80, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 1, 0.02, 0.04, 34.27, 0.03, 0.03, 0.13, 1
A, 100, 0.88, 1, 0.02, 0.00, 32.00, 0.04, 0.04, 0.03, 1
A, 100, 0.88, 1, 0.08, 1.00, 321.80, 0.03, 0.21, 0.04, 1
A, 100, 0.88, 1, 0.08, 0.45, 177.53, 0.02, 0.10, 0.16, 1
A, 100, 0.88, 1, 0.08, 0.31, 173.00, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 1, 0.08, 0.13, 154.30, 0.03, 0.08, 0.22, 1
A, 100, 0.88, 1, 0.08, 0.09, 141.53, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 1, 0.08, 0.05, 151.13, 0.01, 0.01, 0.37, 1
A, 100, 0.88, 1, 0.08, 0.04, 153.27, 0.01, 0.01, 0.53, 1
A, 100, 0.88, 1, 0.08, 0.00, 133.53, 0.03, 0.03, 0.17, 1
A, 100, 0.88, 1, 0.20, 1.00, 682.67, 0.01, 0.16, 0.15, 1
A, 100, 0.88, 1, 0.20, 0.45, 424.70, 0.02, 0.09, 0.32, 1
A, 100, 0.88, 1, 0.20, 0.31, 435.40, 0.01, 0.06, 0.52, 1
A, 100, 0.88, 1, 0.20, 0.13, 396.07, 0.02, 0.06, 0.46, 1
A, 100, 0.88, 1, 0.20, 0.09, 353.43, 0.00, 0.00, 0.63, 1
A, 100, 0.88, 1, 0.20, 0.05, 366.13, 0.00, 0.00, 0.80, 1
A, 100, 0.88, 1, 0.20, 0.04, 365.47, 0.01, 0.01, 0.73, 1
A, 100, 0.88, 1, 0.20, 0.00, 334.80, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 1, 0.61, 1.00, 1617.27, 0.01, 0.14, 0.33, 1
A, 100, 0.88, 1, 0.61, 0.45, 1265.40, 0.01, 0.08, 0.46, 1
A, 100, 0.88, 1, 0.61, 0.31, 1264.07, 0.01, 0.04, 0.72, 1
A, 100, 0.88, 1, 0.61, 0.13, 1176.80, 0.02, 0.05, 0.68, 1
A, 100, 0.88, 1, 0.61, 0.09, 1047.20, 0.00, 0.00, 0.90, 1
A, 100, 0.88, 1, 0.61, 0.05, 1053.83, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 1, 0.61, 0.04, 1057.83, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 1, 0.61, 0.00, 988.13, 0.03, 0.03, 0.30, 1
A, 100, 0.88, 1, 1.02, 1.00, 2610.60, 0.01, 0.13, 0.40, 1
A, 100, 0.88, 1, 1.02, 0.45, 2097.50, 0.01, 0.08, 0.46, 1
A, 100, 0.88, 1, 1.02, 0.31, 2002.63, 0.00, 0.03, 0.73, 1
A, 100, 0.88, 1, 1.02, 0.13, 1932.53, 0.01, 0.03, 0.79, 1
A, 100, 0.88, 1, 1.02, 0.09, 1703.37, 0.00, 0.00, 0.93, 1
A, 100, 0.88, 1, 1.02, 0.05, 1731.27, 0.00, 0.00, 1.00, 1
A, 100, 0.88, 1, 1.02, 0.04, 1717.93, 0.00, 0.00, 0.97, 1
A, 100, 0.88, 1, 1.02, 0.00, 1609.90, 0.03, 0.03, 0.33, 1
A, 100, 1, 0.01, 0.02, 1.00, 20.00, 0.17, 0.35, 0.00, 0
A, 100, 1, 0.01, 0.02, 0.45, 20.00, 0.13, 0.23, 0.00, 0
A, 100, 1, 0.01, 0.02, 0.31, 20.00, 0.12, 0.20, 0.00, 0
A, 100, 1, 0.01, 0.02, 0.13, 19.77, 0.06, 0.08, 0.00, 0
A, 100, 1, 0.01, 0.02, 0.09, 19.57, 0.05, 0.08, 0.00, 0
A, 100, 1, 0.01, 0.02, 0.05, 18.70, 0.05, 0.06, 0.02, 0
A, 100, 1, 0.01, 0.02, 0.04, 18.57, 0.05, 0.06, 0.02, 0
A, 100, 1, 0.01, 0.02, 0.00, 15.80, 0.04, 0.04, 0.03, 0
A, 100, 1, 0.01, 0.08, 1.00, 20.00, 0.44, 0.48, 0.00, 0
A, 100, 1, 0.01, 0.08, 0.45, 20.00, 0.33, 0.36, 0.00, 0
A, 100, 1, 0.01, 0.08, 0.31, 20.00, 0.26, 0.29, 0.00, 0
A, 100, 1, 0.01, 0.08, 0.13, 19.90, 0.11, 0.13, 0.00, 0
A, 100, 1, 0.01, 0.08, 0.09, 19.63, 0.07, 0.10, 0.00, 0
A, 100, 1, 0.01, 0.08, 0.05, 18.80, 0.06, 0.07, 0.02, 0
A, 100, 1, 0.01, 0.08, 0.04, 18.70, 0.05, 0.06, 0.00, 0
A, 100, 1, 0.01, 0.08, 0.00, 15.80, 0.04, 0.04, 0.03, 0
A, 100, 1, 0.01, 0.20, 1.00, 20.00, 0.48, 0.51, 0.00, 0
A, 100, 1, 0.01, 0.20, 0.45, 20.00, 0.33, 0.36, 0.00, 0
A, 100, 1, 0.01, 0.20, 0.31, 20.00, 0.25, 0.29, 0.00, 0
A, 100, 1, 0.01, 0.20, 0.13, 19.90, 0.11, 0.13, 0.00, 0
A, 100, 1, 0.01, 0.20, 0.09, 19.63, 0.07, 0.10, 0.00, 0
A, 100, 1, 0.01, 0.20, 0.05, 18.80, 0.06, 0.07, 0.02, 0
A, 100, 1, 0.01, 0.20, 0.04, 18.70, 0.05, 0.06, 0.00, 0
A, 100, 1, 0.01, 0.20, 0.00, 15.80, 0.04, 0.04, 0.03, 0
A, 100, 1, 0.01, 0.61, 1.00, 20.00, 0.48, 0.51, 0.00, 0
A, 100, 1, 0.01, 0.61, 0.45, 20.00, 0.33, 0.36, 0.00, 0
